ubigeo,departamento,provincia,distrito,total_facilities,emergency_proxy_facilities,facilities_missing_coords,c1_rows,reporting_ipress_count,total_emergency_attentions,total_emergency_attended,atenciones_missing_rows,atendidos_missing_rows,atenciones_zero_rows,atendidos_zero_rows,atenciones_missing_share,atendidos_missing_share,atenciones_zero_share,atendidos_zero_share,activity_quality_tag,facility_component,activity_component,q1_territorial_availability_score,availability_level,rank_best_to_worst,rank_worst_to_best
050621,AYACUCHO,LUCANAS,SANTA LUCIA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
120204,JUNIN,CONCEPCION,CHAMBARA,4.0,0.0,0.0,8.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
090202,HUANCAVELICA,ACOBAMBA,ANDABAMBA,4.0,0.0,0.0,8.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
020108,ANCASH,HUARAZ,OLLEROS,4.0,0.0,0.0,8.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
150807,LIMA,HUAURA,LEONCIO PRADO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
100510,HUANUCO,HUAMALIES,SINGA,4.0,0.0,0.0,8.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
060406,CAJAMARCA,CHOTA,CHOROPAMPA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
160507,LORETO,REQUENA,SAQUENA,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
050609,AYACUCHO,LUCANAS,LEONCIO PRADO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
050606,AYACUCHO,LUCANAS,CHIPAO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
120205,JUNIN,CONCEPCION,COCHAS,4.0,0.0,0.0,8.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
120203,JUNIN,CONCEPCION,ANDAMARCA,4.0,0.0,0.0,8.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
110205,ICA,CHINCHA,EL CARMEN,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
110113,ICA,ICA,TATE,4.0,0.0,0.0,10.0,5.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
230301,TACNA,JORGE BASADRE,LOCUMBA,4.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
230201,TACNA,CANDARAVE,CANDARAVE,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
020305,ANCASH,ANTONIO RAIMONDI,MIRGAS,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
080706,CUSCO,CHUMBIVILCAS,LLUSCO,4.0,0.0,0.0,10.0,5.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
160102,LORETO,MAYNAS,ALTO NANAY,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
240104,TUMBES,TUMBES,PAMPAS DE HOSPITAL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
081006,CUSCO,PARURO,OMACHA,4.0,0.0,0.0,8.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
110114,ICA,ICA,YAUCA DEL ROSARIO,4.0,0.0,0.0,8.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
250202,UCAYALI,ATALAYA,SEPAHUA,4.0,0.0,0.0,10.0,5.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
160506,LORETO,REQUENA,PUINAHUA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
010504,AMAZONAS,LUYA,COLCAMAR,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
010311,AMAZONAS,BONGARA,VALERA,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
010120,AMAZONAS,CHACHAPOYAS,SOLOCO,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.0,0.07419867340397639,Medium availability,547,7
061005,CAJAMARCA,SAN MARCOS,ICHOCAN,1.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,Missing activity values present,0.06391125855047272,0.0758314818842781,0.06987137021737541,Medium availability,548,6
010204,AMAZONAS,BAGUA,EL PARCO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
010310,AMAZONAS,BONGARA,SHIPASBAMBA,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
010501,AMAZONAS,LUYA,LAMUD,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
010505,AMAZONAS,LUYA,CONILA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
250204,UCAYALI,ATALAYA,YURUA,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
160502,LORETO,REQUENA,ALTO TAPICHE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
050906,AYACUCHO,SUCRE,MORCOLLA,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
050909,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
080803,CUSCO,ESPINAR,COPORAQUE,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
110404,ICA,PALPA,SANTA CRUZ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
120106,JUNIN,HUANCAYO,CHICCHE,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
050910,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
230303,TACNA,JORGE BASADRE,ITE,3.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
020102,ANCASH,HUARAZ,COCHABAMBA,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
160604,LORETO,UCAYALI,PAMPA HERMOSA,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,3.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
180201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,3.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
080707,CUSCO,CHUMBIVILCAS,QUI?OTA,3.0,0.0,0.0,8.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
080708,CUSCO,CHUMBIVILCAS,VELILLE,3.0,0.0,1.0,10.0,5.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
090105,HUANCAVELICA,HUANCAVELICA,CUENCA,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
210307,PUNO,CARABAYA,ITUATA,3.0,0.0,0.0,8.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
020106,ANCASH,HUARAZ,JANGAS,3.0,0.0,2.0,4.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
180103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
020302,ANCASH,ANTONIO RAIMONDI,ACZO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
050703,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
150809,LIMA,HUAURA,SANTA LEONOR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
150904,LIMA,OYON,COCHAMARCA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
210802,PUNO,MELGAR,ANTAUTA,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
210809,PUNO,MELGAR,UMACHIRI,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
120210,JUNIN,CONCEPCION,MATAHUASI,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
120202,JUNIN,CONCEPCION,ACO,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
050409,AYACUCHO,HUANTA,CANAYRE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
020504,ANCASH,BOLOGNESI,AQUIA,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
200203,PIURA,AYABACA,JILILI,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
050607,AYACUCHO,LUCANAS,HUAC-HUAS,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
050610,AYACUCHO,LUCANAS,LLAUTA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
050612,AYACUCHO,LUCANAS,OCAÑA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
050613,AYACUCHO,LUCANAS,OTOCA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
200209,PIURA,AYABACA,SICCHEZ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
120211,JUNIN,CONCEPCION,MITO,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
120306,JUNIN,CHANCHAMAYO,VITOC,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
051002,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,3.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
051004,AYACUCHO,VICTOR FAJARDO,ASQUIPATA,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
210705,PUNO,LAMPA,OCUVIRI,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
110202,ICA,CHINCHA,ALTO LARAN,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
110204,ICA,CHINCHA,CHINCHA BAJA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
110206,ICA,CHINCHA,GROCIO PRADO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
210107,PUNO,PUNO,COATA,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
090311,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
230108,TACNA,TACNA,POCOLLAY,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
230109,TACNA,TACNA,SAMA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
080508,CUSCO,CANAS,TUPAC AMARU,3.0,0.0,0.0,8.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
150713,LIMA,HUAROCHIRI,MARIATANA,3.0,0.0,1.0,4.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
150724,LIMA,HUAROCHIRI,CASTA,3.0,0.0,1.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
080407,CUSCO,CALCA,TARAY,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
120421,JUNIN,JAUJA,MUQUIYAUYO,3.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
110303,ICA,NAZCA,EL INGENIO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
090312,HUANCAVELICA,ANGARAES,SECCLLA,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
120418,JUNIN,JAUJA,MOLINOS,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
051008,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
051009,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
150728,LIMA,HUAROCHIRI,SANTA EULALIA,3.0,0.0,0.0,12.0,4.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
051102,AYACUCHO,VILCAS HUAMAN,ACCOMARCA,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
100703,HUANUCO,MARAÑON,SAN BUENAVENTURA,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
101002,HUANUCO,LAURICOCHA,BA?OS,3.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
150610,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
150706,LIMA,HUAROCHIRI,SAN JOSE DE LOS CHORRILLOS,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
020505,ANCASH,BOLOGNESI,CAJACAY,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
150516,LIMA,CAÑETE,ZUÑIGA,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
061310,CAJAMARCA,SANTA CRUZ,UTICYACU,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
120426,JUNIN,JAUJA,POMACANCHA,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
050403,AYACUCHO,HUANTA,HUAMANGUILLA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
050404,AYACUCHO,HUANTA,IGUAIN,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
050405,AYACUCHO,HUANTA,LURICOCHA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
110110,ICA,ICA,SAN JUAN BAUTISTA,3.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
021011,ANCASH,HUARI,PONTO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
150403,LIMA,CANTA,HUAMANTANGA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
150406,LIMA,CANTA,SAN BUENAVENTURA,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.0,0.06391125855047272,Low availability,549,5
